url_path,views_total,views_unique
/sarvsav/go-starter-template,7,5
/sarvsav/go-starter-template/tree/main/docs/static,6,1
/sarvsav/go-starter-template/blob/main/docs/static/img/logo.svg,4,1
/sarvsav/go-starter-template/tree/main/assets,4,1
/sarvsav/go-starter-template/blob/main/docs/static/img/favicon.ico,2,1
/sarvsav/go-starter-template/tree/main/docs,2,1
/sarvsav/go-starter-template/tree/main/docs/static/img,2,1
