url_path,views_total,views_unique
/sarvsav/go-starter-template/pulls,5,1
/sarvsav/go-starter-template,1,1
/sarvsav/go-starter-template/pull/73,1,1
/sarvsav/go-starter-template/pull/74,1,1
/sarvsav/go-starter-template/pull/82,1,1
/sarvsav/go-starter-template/pull/83,1,1
/sarvsav/go-starter-template/pull/89,1,1
/sarvsav/go-starter-template/stargazers,1,1
