url_path,views_total,views_unique
/sarvsav/go-starter-template,7,3
/sarvsav/go-starter-template/blob/main/.github/workflows/gitleaks.yml,1,1
/sarvsav/go-starter-template/blob/main/scripts/shell/main.bash,1,1
/sarvsav/go-starter-template/pull/99,1,1
/sarvsav/go-starter-template/pulls,1,1
/sarvsav/go-starter-template/tree/main/scripts/shell,1,1
