url_path,views_total,views_unique
/sarvsav/go-starter-template,4,3
/sarvsav/go-starter-template/pulls,4,2
/sarvsav/go-starter-template/pull/77,2,2
/sarvsav/go-starter-template/issues,1,1
/sarvsav/go-starter-template/pull/78,1,1
/sarvsav/go-starter-template/pull/79,1,1
